"id_synthese";"id_source";"id_module";"entity_source_pk_value";"id_dataset";"id_nomenclature_geo_object_nature";"id_nomenclature_grp_typ";"grp_method";"id_nomenclature_obs_technique";"id_nomenclature_bio_status";"id_nomenclature_bio_condition";"id_nomenclature_naturalness";"id_nomenclature_exist_proof";"id_nomenclature_valid_status";"id_nomenclature_diffusion_level";"id_nomenclature_life_stage";"id_nomenclature_sex";"id_nomenclature_obj_count";"id_nomenclature_type_count";"count_min";"count_max";"cd_nom";"cd_hab";"nom_cite";"nom_retenu";"meta_v_taxref";"sample_number_proof";"digital_proof";"non_digital_proof";"altitude_min";"altitude_max";"depth_min";"depth_max";"place_name";"latitude";"longitude";"id_area_attachment";"date_min";"date_max";"validator";"validation_comment";"observers";"determiner";"id_digitiser";"id_nomenclature_determination_method";"comment_context";"comment_description"
;57;;"154";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;2;443701;;"Phyllostomus hastatus";"Phyllostomus hastatus";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"155";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;2;443700;;"Phyllostomus elongatus";"Phyllostomus elongatus";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"156";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;2;443685;;"Chrotopterus auritus";"Chrotopterus auritus";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"157";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;2;443673;;"Carollia perspicillata";"Carollia perspicillata";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"158";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443672;;"Carollia brevicauda";"Carollia brevicaudum";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"159";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443706;;"Tonatia saurophila";"Tonatia saurophila";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"160";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443709;;"Trachops cirrhosus";"Trachops cirrhosus";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"161";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443698;;"Phylloderma stenops";"Phylloderma stenops";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"162";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443727;;"Uroderma bilobatum";"Uroderma bilobatum";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"163";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443725;;"Sturnira lilium";"Sturnira lilium";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"164";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443678;;"Anoura caudifera";"Anoura caudifera";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"165";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443684;;"Lonchophylla thomasi";"Lonchophylla thomasi";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"166";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443675;;"Rhinophylla pumilio";"Rhinophylla pumilio";"TaxRef v14.0";;;;;;;;"Rexma Chiro 2";;;;4/12/2007 00:00:00;15/2/2007 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"167";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;528746;;"Lonchorhina inusitata ";"Lonchorhina inusitata";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"168";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443642;;"Saccopteryx bilineata ";"Saccopteryx bilineata";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"169";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443678;;"Anoura caudifera";"Anoura caudifera";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"170";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;2;443706;;"Tonatia saurophila";"Tonatia saurophila";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"171";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;459559;;"Lophostoma silvicolum";"Lophostoma silvicola";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"172";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;2;443717;;"Artibeus obscurus";"Artibeus obscurus";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"173";45;168;128;;37;;153;156;78;314;140;1;161;142;90;2;2;593762;;"Artibeus planirostris";"Artibeus planirostris";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"174";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443716;;"Artibeus lituratus";"Artibeus lituratus";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"175";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443700;;"Phyllostomus elongatus";"Phyllostomus elongatus";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"176";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443698;;"Phylloderma stenops";"Phylloderma stenops";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"177";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443667;;"Pteronotus parnellii";"Pteronotus parnellii";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"178";45;168;128;;37;;153;156;78;314;140;1;161;142;90;11;11;443711;;"Ametrida centurio";"Ametrida centurio";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"179";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443687;;"Macrophyllum macrophyllum";"Macrophyllum macrophyllum";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"180";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443684;;"Lonchophylla thomasi";"Lonchophylla thomasi";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"181";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443667;;"Pteronotus parnellii";"Pteronotus parnellii";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"182";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443732;;"Vampyrodes caraccioli";"Vampyrodes caraccioli";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"183";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443673;;"Carollia perspicillata";"Carollia perspicillata";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"184";45;168;128;;37;;153;156;78;314;140;1;161;142;90;1;1;443697;;"Mimon crenulatum";"Mimon crenulatum";"TaxRef v14.0";;;;;;;;"Rexma Chiro 3 et 4";;;;13/2/2008 00:00:00;19/3/2008 00:00:00;"Pelletier V.";;"Pelletier V.";"Pelletier V.";1000052;;;
;57;;"185";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443800;;"Bradypus tridactylus";"Bradypus tridactylus";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"186";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443805;;"Choloepus didactylus";"Choloepus didactylus";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"187";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443757;;"Saguinus midas";"Saguinus midas";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"188";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443764;;"Saimiri sciureus";"Saimiri sciureus";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"189";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443760;;"Cebus apella";"Cebus apella";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"190";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443761;;"Cebus olivaceus";"Cebus olivaceus";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"191";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443763;;"Pithecia pithecia";"Pithecia pithecia";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"192";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443758;;"Alouatta seniculus";"Alouatta seniculus";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"193";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443759;;"Ateles paniscus";"Ateles paniscus";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"194";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443629;;"Nasua nasua";"Nasua nasua";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"195";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443630;;"Potos flavus";"Potos flavus";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"196";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443626;;"Galictis vittata";"Galictis vittata";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"197";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443625;;"Eira barbara";"Eira barbara";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"198";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443627;;"Lontra longicaudis";"Lontra longicaudis";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"199";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443628;;"Pteronura brasiliensis";"Pteronura brasiliensis";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"200";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443620;;"Leopardus pardalis";"Leopardus pardalis";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"201";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;655383;;"Felis yaguaroundi";"Felis yaguaroundi";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"202";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443624;;"Puma concolor";"Puma concolor";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"203";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443623;;"Panthera onca";"Panthera onca";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"204";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443756;;"Tapirus terrestris";"Tapirus terrestris";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"205";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443813;;"Tayassu tajacu";"Tayassu tajacu";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"206";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443616;;"Tayassu pecari";"Tayassu pecari";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"207";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443613;;"Mazama americana";"Mazama americana";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"208";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443614;;"Mazama gouazoubira";"Mazama gouazoubira";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"209";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443798;;"Sciurus aestuans";"Sciurus aestuans";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"210";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443797;;"Sciurillus pusillus";"Sciurillus pusillus";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"211";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443776;;"Hydrochaeris hydrochaeris";"Hydrochaeris hydrochaeris";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"212";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443765;;"Agouti paca";"Agouti paca";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"213";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443839;;"Dasyprocta agouti";"Dasyprocta aguti";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"214";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;443767;;"Myoprocta acouchy";"Myoprocta acouchy";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Pelletier V., Deville T.";;"Tostain O., Pelletier V., Deville T.";"Tostain O., Pelletier V., Deville T.";1000052;;;
;57;;"215";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433445;;"Pomacea urceus (Müller, 1774)";"Pomacea urceus";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"dans les petites criques."
;57;;"216";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433317;;"Alcadia kuehni (Pfeiffer, 1872)";"Alcadia kuehni";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"en bord de crique"
;57;;"217";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433328;;"Neocyclotus pari (Altena, 1974)";"Neocyclotus pari";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"au sol en forêt de colline"
;57;;"218";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433353;;"Corona perversa (Swainson, 1823)";"Corona perversa";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"dans la terre de surface d’un sommet de colline où clairière de bambous"
;57;;"219";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433365;;"Plekocheilus aurissciuri, Guppy 1866";"Plekocheilus aurissciuri";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"dans la terre de surface d’un sommet de colline où clairière de bambous"
;57;;"220";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433367;;"Simpulopsis corrugata, Guppy, 1866";"Simpulopsis corrugata";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"tronc en sous-bois de forêt, sur les pentes du Mont Galbao"
;57;;"221";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433368;;"Simpulopsis limpidus, Orthalicidae, (Drouët, 1859)";"Simpulopsis limpidus";"TaxRef v14.0";;;;;;;;"Criques Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"en bord de Crique "
;57;;"222";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433359;;"Leiostracus";"Leiostracus";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"sur une feuille en clairière"
;57;;"223";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433409;;"Labyrinthus leprieurii (Petit, 1840)";"Labyrinthus leprieurii";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"au sol en forêt de colline, espèce commune avec le Pérou amazonien"
;57;;"224";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433414;;"Solaropsis marmatensis (Pfeiffer, 1854)";"Solaropsis marmatensis";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"en sous-bois de colline"
;57;;"225";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433416;;"Solaropsis undata (Lightfoot, 1786) ";"Solaropsis undata";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"en clairière et chablis en bord de crique ou en forêt de colline sur des troncs ou dans la végétation basse"
;57;;"226";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433388;;"Scolodontidae";"Scolodontidae";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"dans une clairière en sommet de colline"
;57;;"227";45;168;128;;37;;153;156;78;314;140;1;161;141;90;;;433014;;"Leptinaria unilamellta (d'Orbigny, 1837)";"Leptinaria unilamellata (d'Orbigny, 1838)";"TaxRef v14.0";;;;;;;;"Zone EI Rexma";;;;3/12/2007 00:00:00;22/6/2008 00:00:00;"Tostain O., Deville T., Pelletier V.";;"Tostain O., Deville T., Pelletier V.";"Tostain O., Deville T., Pelletier V.";1000052;;;"en forêt de flat"
