"id_synthese";"id_source";"id_module";"entity_source_pk_value";"id_dataset";"id_nomenclature_geo_object_nature";"id_nomenclature_grp_typ";"grp_method";"id_nomenclature_obs_technique";"id_nomenclature_bio_status";"id_nomenclature_bio_condition";"id_nomenclature_naturalness";"id_nomenclature_exist_proof";"id_nomenclature_valid_status";"id_nomenclature_diffusion_level";"id_nomenclature_life_stage";"id_nomenclature_sex";"id_nomenclature_obj_count";"id_nomenclature_type_count";"count_min";"count_max";"cd_nom";"cd_hab";"nom_cite";"meta_v_taxref";"sample_number_proof";"digital_proof";"non_digital_proof";"altitude_min";"altitude_max";"place_name";"latitude";"longitude";"id_area_attachment";"date_min";"date_max";"validator";"validation_comment";"observers";"determiner";"id_digitiser";"id_nomenclature_determination_method";"comment_context";"comment_description"
;63;;"AE6E23D2-C74B-4BF4-E053-5014A8C07452";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433362;;"Orthalicus bensoni";"TaxRef v14";"MNHN/Coll. IM n°2013-76406 (alcoolADN";;;191;191;"Saül, SAUL74 (Village, départ du chemin aéroport)";"254772";"400814";;26/2/2020 09:07:08;26/2/2020 09:07:08;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"Pelouse humide du matin";""
;63;;"9F864F8E-53CB-33A3-E053-2614A8C0ACF4";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433416;;"Solaropsis undata";"TaxRef v14";"MNHN/Coll. IM n°2013-76381 (alcoolADN";;;180;180;"Saül, SAUL73 (Crique Limonade)";"255729";"394251";;24/2/2020 15:13:23;24/2/2020 15:13:23;"FONTAINE Benoît, ABDOU Ahmed, BENOIT Cédric, PEREIRA DE OLIVEIRA Donovan & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed, BENOIT Cédric, PEREIRA DE OLIVEIRA Donovan & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed, BENOIT Cédric, PEREIRA DE OLIVEIRA Donovan & GARGOMINY Olivier";;342;"Sous carbet bâche";""
;63;;"AFCB2FE6-9843-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;186381;;"Subulinidae";"TaxRef v14";"MNHN/Coll. IM n°2018-14092 (sec";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Cambrouze et forêt";"sp1"
;63;;"B8C4845B-98A0-41E7-E053-5014A8C00079";52;0;132;;37;30;153;;78;314;140;1;167;142;88;2;2;99902228;;"Scolodontidae rose";"Taxon temporaire";"MNHN/Coll. IM n°2013-76449 (alcoolADN";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"Cambrouze et forêt";""
;63;;"B8CC40DD-8B2A-2D27-E053-5014A8C0D8E4";52;0;132;;57;30;154;;78;314;140;1;167;142;88;3;3;933005;;"Scolodonta cayennensis";"TaxRef v14";"MNHN/Coll. IM n°2018-14095 (sec";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Cambrouze et forêt";""
;63;;"AFCB2FE6-9847-4713-E053-5014A8C022B0";52;0;132;;37;30;153;;78;314;140;1;167;142;88;3;3;186381;;"Subulinidae";"TaxRef v14";"MNHN/Coll. IM n°2013-76448 (alcoolADN";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"Cambrouze et forêt";"sp1"
;63;;"AFCB2FE6-9844-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433379;;"Obeliscus simpsoni";"TaxRef v14";"MNHN/Coll. IM n°2018-14094 (sec";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Cambrouze et forêt";""
;63;;"B064FE22-710E-1AC6-E053-5014A8C0ADA0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;432797;;"Leptinaria";"TaxRef v14";"MNHN/Coll. IM n°2018-14092 (sec";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Cambrouze et forêt";"aff. concentrica"
;63;;"B87D0383-319D-11AE-E053-5014A8C01C64";52;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;99902227;;"Scolodontidae 7";"Taxon temporaire";"MNHN/Coll. IM n°2018-14093 (sec";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Cambrouze et forêt";""
;63;;"AFCB2FE6-9845-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433414;;"Solaropsis marmatensis";"TaxRef v14";"MNHN/Coll. IM n°2018-14096 (sec";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Cambrouze et forêt";""
;63;;"B8C4845B-98A7-41E7-E053-5014A8C00079";52;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;99902222;;"Scolodontidae 2";"Taxon temporaire";"MNHN/Coll. IM n°2018-14097 (sec";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Cambrouze et forêt";""
;63;;"B0651FFE-D876-2188-E053-5014A8C0108A";52;0;132;;37;30;153;;78;314;140;1;167;142;88;3;3;432797;;"Leptinaria";"TaxRef v14";"MNHN/Coll. IM n°2013-76448 (alcoolADN";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"Cambrouze et forêt";"aff. concentrica"
;63;;"AFCB2FE6-9846-4713-E053-5014A8C022B0";52;0;132;;37;30;153;;78;314;140;1;167;142;88;2;2;433381;;"Obeliscus clavus flavus";"TaxRef v14";"MNHN/Coll. IM n°2013-76447 (alcoolADN";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"Cambrouze et forêt";""
;63;;"AE6EDA30-3971-4F4D-E053-5014A8C0DC8D";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433409;;"Labyrinthus leprieurii";"TaxRef v14";"MNHN/Coll. IM n°2018-14066 (sec";;;181;181;"Saül, SAUL72 (Crique Limonade)";"254255";"395929";;24/2/2020 13:10:11;24/2/2020 13:10:11;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Cambrouze et forêt";""
;63;;"B065CF3C-B3E5-37D6-E053-5014A8C00080";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;657778;;"Pseudosubulina theoripkeni";"TaxRef v14";"MNHN/Coll. IM n°2018-14172 (sec";;;170;170;"Saül, SAUL71 (Piste Limonade)";"254274";"396898";;24/2/2020 11:04:55;24/2/2020 11:04:55;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Bord de cambrouze";""
;63;;"B8C4845B-98AB-41E7-E053-5014A8C00079";52;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;99902224;;"Scolodontidae 4";"Taxon temporaire";"MNHN/Coll. IM n°2018-14170 (sec";;;170;170;"Saül, SAUL71 (Piste Limonade)";"254274";"396898";;24/2/2020 11:04:55;24/2/2020 11:04:55;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Bord de cambrouze";""
;63;;"9F864F8E-53C9-33A3-E053-2614A8C0ACF4";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433409;;"Labyrinthus leprieurii";"TaxRef v14";"MNHN/Coll. IM n°2018-14037 (sec";;;170;170;"Saül, SAUL71 (Piste Limonade)";"254274";"396898";;24/2/2020 11:04:55;24/2/2020 11:04:55;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Bord de cambrouze";""
;63;;"B0651FFE-D894-2188-E053-5014A8C0108A";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433375;;"Beckianum";"TaxRef v14";"MNHN/Coll. IM n°2018-14171 (sec";;;170;170;"Saül, SAUL71 (Piste Limonade)";"254274";"396898";;24/2/2020 11:04:55;24/2/2020 11:04:55;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Bord de cambrouze";"sp. 2"
;63;;"9F864F8E-53CA-33A3-E053-2614A8C0ACF4";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433415;;"Solaropsis nubeculata";"TaxRef v14";"MNHN/Coll. IM n°2013-76392 (alcoolADN";;;170;170;"Saül, SAUL71 (Piste Limonade)";"254274";"396898";;24/2/2020 11:04:55;24/2/2020 11:04:55;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"Bord de cambrouze";""
;63;;"AFCB2FE6-985D-4713-E053-5014A8C022B0";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433015;;"Beckianum beckianum";"TaxRef v14";"MNHN/Coll. IM n°2013-76468 (alcoolADN";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"";""
;63;;"AFCB2FE6-985A-4713-E053-5014A8C022B0";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;433362;;"Orthalicus bensoni";"TaxRef v14";"MNHN/Coll. IM n°2013-76463 (alcoolADN";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"";""
;63;;"AFCB2FE6-9856-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;432797;;"Leptinaria";"TaxRef v14";"MNHN/Coll. IM n°2018-14116 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";"sp2"
;63;;"AFCB2FE6-9858-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433343;;"Bothriopupa breviconus";"TaxRef v14";"MNHN/Coll. IM n°2018-14119 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";"juv"
;63;;"AFCB2FE6-9851-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;433347;;"Sterkia eyriesii";"TaxRef v14";"MNHN/Coll. IM n°2018-14108 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"B064FE22-710C-1AC6-E053-5014A8C0ADA0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;3;3;432797;;"Leptinaria";"TaxRef v14";"MNHN/Coll. IM n°2018-14110 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";"aff. concentrica"
;63;;"AFCB2FE6-9855-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433414;;"Solaropsis marmatensis";"TaxRef v14";"MNHN/Coll. IM n°2018-14114 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";"juv"
;63;;"AFCB2FE6-985B-4713-E053-5014A8C022B0";52;0;132;;37;30;153;;78;314;140;1;167;142;88;3;3;433317;;"Alcadia kuehni";"TaxRef v14";"MNHN/Coll. IM n°2013-76466 (alcoolADN";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"";""
;63;;"AE6E23D2-C74C-4BF4-E053-5014A8C07452";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433409;;"Labyrinthus leprieurii";"TaxRef v14";"MNHN/Coll. IM n°2018-14058 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"B8C4845B-98A9-41E7-E053-5014A8C00079";52;0;132;;57;30;154;;78;314;140;1;167;142;88;3;3;99902222;;"Scolodontidae 2";"Taxon temporaire";"MNHN/Coll. IM n°2018-14115 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"AFCC751A-7E0A-5F6E-E053-5014A8C01B44";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;186381;;"Subulinidae";"TaxRef v14";"MNHN/Coll. IM n°2013-76469 (alcoolADN";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"";"sp1"
;63;;"AFCB2FE6-9854-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433015;;"Beckianum beckianum";"TaxRef v14";"MNHN/Coll. IM n°2018-14113 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"B8CC40DD-8B20-2D27-E053-5014A8C0D8E4";52;0;132;;57;30;154;;78;314;140;1;167;142;88;3;3;933005;;"Scolodonta cayennensis";"TaxRef v14";"MNHN/Coll. IM n°2018-14109 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"B8C4845B-9898-41E7-E053-5014A8C00079";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;99902228;;"Scolodontidae rose";"Taxon temporaire";"MNHN/Coll. IM n°2018-14118 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"B87BE480-C19C-566B-E053-5014A8C0E09A";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;99902218;;"Charopidae 2";"Taxon temporaire";"MNHN/Coll. IM n°2018-14117 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"AFCB2FE6-985C-4713-E053-5014A8C022B0";52;0;132;;37;30;153;;78;314;140;1;167;142;88;2;2;432797;;"Leptinaria";"TaxRef v14";"MNHN/Coll. IM n°2013-76467 (alcoolADN";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"";"sp2"
;63;;"B8CC40DD-8B1F-2D27-E053-5014A8C0D8E4";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;933005;;"Scolodonta cayennensis";"TaxRef v14";"MNHN/Coll. IM n°2013-76465 (alcoolADN";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"";""
;63;;"AFCB2FE6-9857-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;3;3;186381;;"Subulinidae";"TaxRef v14";"MNHN/Coll. IM n°2018-14110 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";"sp1"
;63;;"AFCB2FE6-9859-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;965424;;"Thysanophora plagioptycha";"TaxRef v14";"MNHN/Coll. IM n°2018-14120 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"GARGOMINY Olivier";;346;"";""
;63;;"B8C4845B-9897-41E7-E053-5014A8C00079";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;99902228;;"Scolodontidae rose";"Taxon temporaire";"MNHN/Coll. IM n°2013-76464 (alcoolADN";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"";""
;63;;"AFCB2FE6-9853-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;432936;;"Opeas hannense";"TaxRef v14";"MNHN/Coll. IM n°2018-14112 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"AFCB2FE6-9852-4713-E053-5014A8C022B0";52;0;132;;57;30;154;;78;314;140;1;167;142;88;3;3;433317;;"Alcadia kuehni";"TaxRef v14";"MNHN/Coll. IM n°2018-14111 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"AE690331-1640-2055-E053-5014A8C024DB";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;433416;;"Solaropsis undata";"TaxRef v14";"MNHN/Coll. IM n°2018-14035 (sec";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"";""
;63;;"B064FE22-710A-1AC6-E053-5014A8C0ADA0";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;432797;;"Leptinaria";"TaxRef v14";"MNHN/Coll. IM n°2013-76469 (alcoolADN";;;212;212;"Saül, SAUL70";"253959";"399168";;23/2/2020 17:35:53;23/2/2020 17:35:53;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"";"aff. concentrica"
;63;;"B8CC40DD-8B25-2D27-E053-5014A8C0D8E4";52;0;132;;37;30;153;;78;314;140;1;167;142;88;1;1;933005;;"Scolodonta cayennensis";"TaxRef v14";"MNHN/Coll. IM n°2013-76485 (alcoolADN";;;179;179;"Saül, SAUL69 (Entre Saül et Mont Galbao)";"251367";"399183";;21/2/2020 12:57:27;21/2/2020 12:57:27;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;342;"Forêt de plateau, avec Astrocaryum";""
;63;;"B0651FFE-D889-2188-E053-5014A8C0108A";52;0;132;;57;30;154;;78;314;140;1;167;142;88;2;2;433381;;"Obeliscus clavus flavus";"TaxRef v14";"MNHN/Coll. IM n°2018-14163 (sec";;;179;179;"Saül, SAUL69 (Entre Saül et Mont Galbao)";"251367";"399183";;21/2/2020 12:57:27;21/2/2020 12:57:27;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Forêt de plateau, avec Astrocaryum";""
;63;;"B8CC40DD-8B24-2D27-E053-5014A8C0D8E4";52;0;132;;57;30;154;;78;314;140;1;167;142;88;1;1;933005;;"Scolodonta cayennensis";"TaxRef v14";"MNHN/Coll. IM n°2018-14162 (sec";;;179;179;"Saül, SAUL69 (Entre Saül et Mont Galbao)";"251367";"399183";;21/2/2020 12:57:27;21/2/2020 12:57:27;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";"FONTAINE Benoît, ABDOU Ahmed & GARGOMINY Olivier";;346;"Forêt de plateau, avec Astrocaryum";""
