"id_synthese";"id_source";"id_module";"entity_source_pk_value";"id_dataset";"id_nomenclature_geo_object_nature";"id_nomenclature_grp_typ";"grp_method";"id_nomenclature_obs_technique";"id_nomenclature_bio_status";"id_nomenclature_bio_condition";"id_nomenclature_naturalness";"id_nomenclature_exist_proof";"id_nomenclature_valid_status";"id_nomenclature_diffusion_level";"id_nomenclature_life_stage";"id_nomenclature_sex";"id_nomenclature_obj_count";"id_nomenclature_type_count";"count_min";"count_max";"cd_nom";"cd_hab";"nom_cite";"meta_v_taxref";"sample_number_proof";"digital_proof";"non_digital_proof";"altitude_min";"altitude_max";"depth_min";"depth_max";"place_name";"latitude";"longitude";"id_area_attachment";"date_min";"date_max";"validator";"validation_comment";"observers";"determiner";"id_digitiser";"id_nomenclature_determination_method";"comment_context";"comment_description"
;66;;"83428787";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;906467;;"Marasmius hypophaeus";"TaxRef v14";;"https://www.inaturalist.org/observations/83428787";;;;;;"Saül, Guyane française";"3.6208398728";"-53.2118915446";;5/3/2020 00:00:00;5/3/2020 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;"Photo : Marcel Cambray 
"
;66;;"83429174";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;903214;;"Lepiota erythrosticta";"TaxRef v14";;"https://www.inaturalist.org/observations/83429174";;;;;;"Saül, Guyane française";"3.6247852051";"-53.2058921748";;7/3/2020 00:00:00;7/3/2020 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;"Photo : Marcel Cambray"
;66;;"83429956";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;804873;;"Trogia cantharelloides";"TaxRef v14";;"https://www.inaturalist.org/observations/83429956";;;;;;"Saül, Guyane française";"3.6223440356";"-53.2039835856";;7/3/2020 00:00:00;7/3/2020 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;"Photo : Marcel Cambray"
;66;;"85754630";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/85754630";;;;;;"Saül, GF-SL, GF";"3.6438229002";"-53.1936558115";;1/7/2021 00:00:00;1/7/2021 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;
;66;;"85754782";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187496;;"Fungi";"TaxRef v14";;"https://www.inaturalist.org/observations/85754782";;;;;;"Saül, GF-SL, GF";"3.6449672177";"-53.1930187232";;1/7/2021 00:00:00;1/7/2021 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;
;66;;"85754893";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/85754893";;;;;;"Saül, GF-SL, GF";"3.6509959735";"-53.194415144";;1/7/2021 00:00:00;1/7/2021 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;"Sur racine vivante. Chapeau rond convexe, marge lisse. Lames libres"
;66;;"85755007";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187496;;"Fungi";"TaxRef v14";;"https://www.inaturalist.org/observations/85755007";;;;;;"Saül, GF-SL, GF";"3.6479887218";"-53.1962704275";;1/7/2021 00:00:00;1/7/2021 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;
;66;;"85755235";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/85755235";;;;;;"Saül, GF-SL, GF";"3.6476607671";"-53.1973540716";;1/7/2021 00:00:00;1/7/2021 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;"Chapeau concave gris a marge lisse. Pied grêle. Lames adnées et alternées avec lamelles"
;66;;"85755448";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187496;;"Fungi";"TaxRef v14";;"https://www.inaturalist.org/observations/85755448";;;;;;"Saül, GF-SL, GF";"3.6438029023";"-53.1981225237";;1/7/2021 00:00:00;1/7/2021 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;"Pas de pied, 0as de chapeau. Fixé directement à un morceau de bois mort."
;66;;"85755571";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/85755571";;;;;;"Saül, GF-SL, GF";"3.6439108229";"-53.1982065905";;1/7/2021 00:00:00;1/7/2021 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;"Chapeau à téton, lames libres."
;66;;"85755784";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/85755784";;;;;;"Saül, GF-SL, GF";"3.6431496442";"-53.1985312173";;1/7/2021 00:00:00;1/7/2021 00:00:00;"Communauté iNaturalist";;"arthur_brisse";"arthur_brisse";;456;;"Lames qui touche pas le pied. Volve. Chapeau convexe. Marge lisse. Début de petits effilochage sur le chapeau"
;66;;"499936";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;99901807;;"Camillea leprieurii";"Ajouts PAG";;"http://www.inaturalist.org/observations/499936";;;;;;"Saül,French Guiana";"3.616667";"-53.2";;16/9/2008 00:00:00;16/9/2008 00:00:00;"Communauté iNaturalist";;"christophe_g";"Communauté iNaturalist";;456;;
;66;;"7466896";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;199084;;"candlesnuffs";"TaxRef v14";;"https://www.inaturalist.org/observations/7466896";;;;;;"Saul, French Guiana";"3.642";"-53.2";;30/6/2011 00:00:00;30/6/2011 00:00:00;"Communauté iNaturalist";;"jasondombroskie";"Communauté iNaturalist";;456;;
;66;;"7466897";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;804698;;"Favolus brasiliensis";"TaxRef v14";;"https://www.inaturalist.org/observations/7466897";;;;;;"Saul, French Guiana";"3.642";"-53.2";;30/6/2011 00:00:00;30/6/2011 00:00:00;"Communauté iNaturalist";;"jasondombroskie";"Communauté iNaturalist";;456;;
;66;;"9113213";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;99902231;;"Clavaria schaefferi";"iNaturalist";;"https://www.inaturalist.org/observations/9113213";;;;;;"Saul, French Guiana";"3.642";"-53.2";;30/6/2011 00:00:00;30/6/2011 00:00:00;"Communauté iNaturalist";;"jasondombroskie";"Communauté iNaturalist";;456;;
;66;;"18596577";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;906617;;"Tetrapyrgos nigripes";"TaxRef v14";;"https://www.inaturalist.org/observations/18596577";;;;;;"Saül, GF-SL, GF";"3.61885491";"-53.19904903";;22/11/2018 00:00:00;22/11/2018 00:00:00;"Communauté iNaturalist";;"sterc";"Communauté iNaturalist";;456;;
;66;;"19698513";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;433454;;"Doryssa hohenackeri";"TaxRef v14";;"https://www.inaturalist.org/observations/19698513";;;;;;"Saül, Guyane française";"3.8613214641";"-53.3671403216";;2/11/2016 00:00:00;2/11/2016 00:00:00;"Communauté iNaturalist";;"jujurenoult";"Communauté iNaturalist";;456;;"Saül"
;66;;"34162788";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436843;;"Crapaud perlé";"TaxRef v14";;"https://www.inaturalist.org/observations/34162788";;;;;;"Saül, Guyane française";"3.6242036565";"-53.2295133382";;23/8/2018 00:00:00;23/8/2018 00:00:00;"Communauté iNaturalist";;"vincent_porcher";"Communauté iNaturalist";;456;;
;66;;"34241517";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;444467;;"Crapaud bœuf";"TaxRef v14";;"https://www.inaturalist.org/observations/34241517";;;;;;"Saül";"3.7323880199";"-53.3144518283";;25/8/2018 00:00:00;25/8/2018 00:00:00;"Communauté iNaturalist";;"michaelbr";"Communauté iNaturalist";;456;;
;66;;"38288106";54;169;129;;58;;151;155;77;318;140;1;161;141;90;;;436757;;"Dendrobatoidea";"TaxRef v14";;"https://www.inaturalist.org/observations/38288106";;;;;;"Saül, Guyane française";"3.621314386";"-53.2198200829";;23/8/2018 00:00:00;23/8/2018 00:00:00;"Communauté iNaturalist";;"vincent_porcher";"Communauté iNaturalist";;456;;
;66;;"38288161";54;169;129;;58;;151;155;77;318;140;1;161;141;90;;;436784;;"Allobates";"TaxRef v14";;"https://www.inaturalist.org/observations/38288161";;;;;;"Saül, Guyane française";"3.6209925416";"-53.2234275915";;23/8/2018 00:00:00;23/8/2018 00:00:00;"Communauté iNaturalist";;"vincent_porcher";"Communauté iNaturalist";;456;;
;66;;"38288169";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;459455;;"Pristimante zeuctotyle";"TaxRef v14";;"https://www.inaturalist.org/observations/38288169";;;;;;"Saül, Guyane française";"3.6052571138";"-53.2259800383";;16/8/2018 00:00:00;16/8/2018 00:00:00;"Communauté iNaturalist";;"vincent_porcher";"Communauté iNaturalist";;456;;
;66;;"40199868";54;169;129;;58;;151;155;77;318;140;1;161;141;90;;;824949;;"Lissachatina";"TaxRef v14";;"https://www.inaturalist.org/observations/40199868";;;;;;"Saül, Guyane française";"3.62403163";"-53.20893913";;8/11/2019 00:00:00;8/11/2019 00:00:00;"Communauté iNaturalist";;"matthieu_gauvain";"Communauté iNaturalist";;456;;
;66;;"40372705";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436887;;"Ranita Listada";"TaxRef v14";;"https://www.inaturalist.org/observations/40372705";;;;;;"Saül, Saint-Laurent-du-Maroni, French Guiana";"3.62429416";"-53.21169649";;7/11/2019 00:00:00;7/11/2019 00:00:00;"Communauté iNaturalist";;"matthieu_gauvain";"Communauté iNaturalist";;456;;
;66;;"40372712";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;444467;;"Sapo gigante";"TaxRef v14";;"https://www.inaturalist.org/observations/40372712";;;;;;"Saül, Saint-Laurent-du-Maroni, French Guiana";"3.62381748";"-53.20863872";;7/11/2019 00:00:00;7/11/2019 00:00:00;"Communauté iNaturalist";;"matthieu_gauvain";"Communauté iNaturalist";;456;;
;66;;"40372723";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;444467;;"Cane Toad";"TaxRef v14";;"https://www.inaturalist.org/observations/40372723";;;;;;"Saül, Saint-Laurent-du-Maroni, French Guiana";"3.62381748";"-53.20863872";;7/11/2019 00:00:00;7/11/2019 00:00:00;"Communauté iNaturalist";;"matthieu_gauvain";"Communauté iNaturalist";;456;;
;66;;"40372727";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;444467;;"Cane Toad";"TaxRef v14";;"https://www.inaturalist.org/observations/40372727";;;;;;"Saül, Saint-Laurent-du-Maroni, French Guiana";"3.62381748";"-53.20863872";;7/11/2019 00:00:00;7/11/2019 00:00:00;"Communauté iNaturalist";;"matthieu_gauvain";"Communauté iNaturalist";;456;;
;66;;"40372730";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436836;;"Cayenne Stubfoot Toad";"TaxRef v14";;"https://www.inaturalist.org/observations/40372730";;;;;;"French Guiana";"3.6712981582";"-53.0566515682";;10/11/2019 00:00:00;10/11/2019 00:00:00;"Communauté iNaturalist";;"matthieu_gauvain";"Communauté iNaturalist";;456;;
;66;;"40372741";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436843;;"South American Common Toad";"TaxRef v14";;"https://www.inaturalist.org/observations/40372741";;;;;;"Saül, Guyane française";"3.6047527619";"-53.1976203524";;10/11/2019 00:00:00;10/11/2019 00:00:00;"Communauté iNaturalist";;"matthieu_gauvain";"Communauté iNaturalist";;456;;
;66;;"40372746";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436826;;"Spotted-thighed Poison Frog";"TaxRef v14";;"https://www.inaturalist.org/observations/40372746";;;;;;"Saül, Guyane française";"3.6045482654";"-53.1952055206";;10/11/2019 00:00:00;10/11/2019 00:00:00;"Communauté iNaturalist";;"matthieu_gauvain";"Communauté iNaturalist";;456;;
;66;;"44389788";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187506;;"Agaricales";"TaxRef v14";;"https://www.inaturalist.org/observations/44389788";;;;;;"Saül, les Cascades";"3.604447";"-53.260441";;20/11/2016 00:00:00;20/11/2016 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"44389790";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187506;;"Agaricales";"TaxRef v14";;"https://www.inaturalist.org/observations/44389790";;;;;;"Saül, les Cascades.";"3.604447";"-53.260441";;20/11/2016 00:00:00;20/11/2016 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"44393903";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;196065;;"Phallus";"TaxRef v14";;"https://www.inaturalist.org/observations/44393903";;;;;;"Saül, sentier des monts La Fumée.";"3.656732";"-53.196717";;18/7/2019 00:00:00;18/7/2019 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Phallus aureolatus, dét. Gilles Corriol."
;66;;"44394699";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;804411;;"Cantharellus guyanensis";"TaxRef v14";;"https://www.inaturalist.org/observations/44394699";;;;;;"Saül, Guyane française";"3.610135";"-53.2019016667";;7/7/2016 00:00:00;7/7/2016 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Chanterelle de Guyane"
;66;;"44394700";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;804411;;"Cantharellus guyanensis";"TaxRef v14";;"https://www.inaturalist.org/observations/44394700";;;;;;"Saül, Guyane française";"3.6100866667";"-53.202";;7/7/2016 00:00:00;7/7/2016 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Chanterelle de Guyane"
;66;;"44590140";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;443209;;"Phallales";"TaxRef v14";;"https://www.inaturalist.org/observations/44590140";;;;;;"Saül, Guyane française";"3.6104427694";"-53.1885135427";;23/5/2019 00:00:00;23/5/2019 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Asaroe sp."
;66;;"45405725";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;901495;;"Tricholomopsis aurea";"TaxRef v14";;"https://www.inaturalist.org/observations/45405725";;;;;;"Saül, Guyane française";"3.922795006";"-53.4565574561";;9/12/2012 00:00:00;9/12/2012 00:00:00;"Communauté iNaturalist";;"maxime142";"Communauté iNaturalist";;456;;"Sur les monts Belvedère"
;66;;"45408533";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;804722;;"Trametes modesta";"TaxRef v14";;"https://www.inaturalist.org/observations/45408533";;;;;;"Saül, Guyane française";"3.8563592758";"-53.3581800465";;13/11/2016 00:00:00;13/11/2016 00:00:00;"Communauté iNaturalist";;"maxime142";"Communauté iNaturalist";;456;;
;66;;"45409549";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;198552;;"Trametes";"TaxRef v14";;"https://www.inaturalist.org/observations/45409549";;;;;;"Saül, Guyane française";"3.8604698";"-53.3042784";;13/11/2016 00:00:00;13/11/2016 00:00:00;"Communauté iNaturalist";;"maxime142";"Communauté iNaturalist";;456;;
;66;;"45414886";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycètes";"TaxRef v14";;"https://www.inaturalist.org/observations/45414886";;;;;;"Saül, Guyane française";"3.8604698";"-53.3042784";;13/11/2016 00:00:00;13/11/2016 00:00:00;"Communauté iNaturalist";;"maxime142";"maxime142";;456;;
;66;;"45869710";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;99902238;;"Mutinus argentinus";"iNaturalist";;"https://www.inaturalist.org/observations/45869710";;;;;;"Saül, Guyane française, racourci du village Hmong";"3.6267260206";"-53.208020395";;4/1/2013 00:00:00;4/1/2013 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"45869914";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;99902238;;"Mutinus argentinus";"iNaturalist";;"https://www.inaturalist.org/observations/45869914";;;;;;"Saül, Guyane française, sentier des monts la Fumée";"3.6334713484";"-53.196499865";;1/6/2019 00:00:00;1/6/2019 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Mutinus bambusinus??"
;66;;"45870584";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187506;;"Common Gilled Mushrooms and Allies";"TaxRef v14";;"https://www.inaturalist.org/observations/45870584";;;;;;"Saül, Guyane française, raccourci pour l'aérodrome";"3.62358";"-53.207055";;23/5/2018 00:00:00;23/5/2018 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Marasmiellus volvatus"
;66;;"45870887";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;194456;;"Marasmius";"TaxRef v14";;"https://www.inaturalist.org/observations/45870887";;;;;;"Saül, Guyane française, sentier Gros-Arbres";"3.61536";"-53.2111683333";;23/2/2018 00:00:00;23/2/2018 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"45871521";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187496;;"Clavulina craterelloides";"TaxRef v14";;"https://www.inaturalist.org/observations/45871521";;;;;;"Saül, Guyane française, layon des Cascades";"3.6034066667";"-53.2428966667";;28/4/2018 00:00:00;28/4/2018 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"45872243";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187496;;"Fungi";"TaxRef v14";;"https://www.inaturalist.org/observations/45872243";;;;;;"Saül, Guyane française, sentier Grand Boeuf Mort";"3.6358771433";"-53.2289411109";;16/7/2019 00:00:00;16/7/2019 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"45872859";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/45872859";;;;;;"Saül, Guyane française Saül, sentier des monts La Fumée";"3.6306095179";"-53.1820084377";;18/7/2019 00:00:00;18/7/2019 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"45873150";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187496;;"Fungi";"TaxRef v14";;"https://www.inaturalist.org/observations/45873150";;;;;;"Saül, Guyane française, monts Galbao";"3.5772075008";"-53.2694587362";;23/7/2019 00:00:00;23/7/2019 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"45873830";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/45873830";;;;;;"Saül, Guyane française, monts Galbao";"3.5735901929";"-53.2601619635";;1/3/2018 00:00:00;1/3/2018 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"45874213";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;99902240;;"Cinnabar veiled lady";"iNaturalist";;"https://www.inaturalist.org/observations/45874213";;;;;;"Saül, Guyane française, extension du bourg";"3.6256283824";"-53.2125050581";;4/1/2013 00:00:00;4/1/2013 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"45874938";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;811553;;"Phallus merulinus";"TaxRef v14";;"https://www.inaturalist.org/observations/45874938";;;;;;"Saül, Guyane française";"3.6232005384";"-53.2109826099";;24/5/2018 00:00:00;24/5/2018 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Phallus merulinus"
;66;;"45875140";53;169;129;;58;;151;155;77;314;140;1;161;141;90;;;811553;;"Phallus merulinus";"TaxRef v14";;"https://www.inaturalist.org/observations/45875140";;;;;;"Saül, Guyane française";"3.623849741";"-53.2083102775";;23/3/2017 00:00:00;23/3/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Phallus merulinus"
;66;;"45881069";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/45881069";;;;;;"Saül, Guyane française, sentier Roche Bateau";"3.6179183333";"-53.1970933333";;19/5/2018 00:00:00;19/5/2018 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"45881599";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;190901;;"Clavaria";"TaxRef v14";;"https://www.inaturalist.org/observations/45881599";;;;;;"French Guiana";"3.4356916209";"-53.2978113651";;1/3/2018 00:00:00;1/3/2018 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Clavaria sp."
;66;;"45978537";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;192731;;"Géastres";"TaxRef v14";;"https://www.inaturalist.org/observations/45978537";;;;;;"Saül, Guyane française, Crique Limonade, Saut Bayou.";"3.4874133333";"-53.1776466667";;22/6/2017 00:00:00;22/6/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"47367244";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;790124;;"Coenogonium leprieurii";"TaxRef v14";;"https://www.inaturalist.org/observations/47367244";;;;;;"Saül, Guyane française";"3.6160146258";"-53.1976034513";;21/7/2019 00:00:00;21/7/2019 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;"Coenogonium leprieurii"
;66;;"47554225";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436927;;"Rana de hojarasca boliviana";"TaxRef v14";;"https://www.inaturalist.org/observations/47554225";;;;;;"Saül, Guyane française";"3.6190631621";"-53.2098222642";;6/1/2013 00:00:00;6/1/2013 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"48404261";54;169;129;;58;;151;155;77;318;140;1;161;141;90;;;891009;;"Boana";"TaxRef v14";;"https://www.inaturalist.org/observations/48404261";;;;;;"Saül, Guyane française";"3.6244083333";"-53.2094833333";;12/12/2017 00:00:00;12/12/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"48405981";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436828;;"Anomaloglosse des Guyanes";"TaxRef v14";;"https://www.inaturalist.org/observations/48405981";;;;;;"Saül, Guyane française";"3.6027633333";"-53.2601666667";;10/1/2017 00:00:00;10/1/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"48406784";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436932;;"Caecilia tentaculata";"TaxRef v14";;"https://www.inaturalist.org/observations/48406784";;;;;;"Saül, Guyane française";"3.6242683333";"-53.2114833333";;24/8/2019 00:00:00;24/8/2019 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Caecilia tentaculata"
;66;;"48966360";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;99902234;;"Heimiomyces tenuipes";"iNaturalist";;"https://www.inaturalist.org/observations/48966360";;;;;;"Saül, Guyane française, sentier Grand Boeuf Mort";"3.625763452";"-53.2209939515";;28/4/2017 00:00:00;28/4/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"48970907";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/48970907";;;;;;"Saül, Guyane française";"3.6342793047";"-53.2139240549";;30/4/2017 00:00:00;30/4/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"48977027";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;433370;;"Sultana sultana";"TaxRef v14";;"https://www.inaturalist.org/observations/48977027";;;;;;"Saül, Guyane Française";"3.62444";"-53.2095166667";;12/12/2017 00:00:00;12/12/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"48977666";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;187499;;"Basidiomycota";"TaxRef v14";;"https://www.inaturalist.org/observations/48977666";;;;;;"Saül, Guyane française, sentier des monts La Fumée";"3.6340366667";"-53.205765";;14/12/2017 00:00:00;14/12/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"48979556";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436858;;"Dendropsophus melanargyreus";"TaxRef v14";;"https://www.inaturalist.org/observations/48979556";;;;;;"Saül, Guyane française";"3.6239866667";"-53.211695";;8/2/2017 00:00:00;8/2/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"48981994";54;169;129;;58;;151;155;77;318;140;1;161;141;90;;;715384;;"Leptodactylus guianensis";"TaxRef v14";;"https://www.inaturalist.org/observations/48981994";;;;;;"Saül, Guyane française";"3.6227633333";"-53.2115683333";;13/1/2017 00:00:00;13/1/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"49029616";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;433354;;"Corona regina";"TaxRef v14";;"https://www.inaturalist.org/observations/49029616";;;;;;"Saül, Guyane française";"3.6204883333";"-53.20825";;8/9/2016 00:00:00;8/9/2016 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;"Corona regina"
;66;;"49686681";54;169;129;;58;;151;155;77;318;140;1;161;141;90;;;783194;;"Plain-colored Tree Frog";"TaxRef v14";;"https://www.inaturalist.org/observations/49686681";;;;;;"Saül, Guyane française, Parc Amazonien de Guyane.";"3.6235989704";"-53.2111147669";;22/3/2017 00:00:00;22/3/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"sebsantpag";;456;;
;66;;"49687459";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;891016;;"Boana fasciata";"TaxRef v14";;"https://www.inaturalist.org/observations/49687459";;;;;;"Saül, Guyane française, Parc Amazonien de Guyane.";"3.6244416667";"-53.2095166667";;9/1/2017 00:00:00;9/1/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
;66;;"64429704";54;169;129;;58;;151;155;77;318;140;1;161;141;90;;;436798;;"Dendropsophus";"TaxRef v14";;"https://www.inaturalist.org/observations/64429704";;;;;;"Saul, French Guiana";"3.6167823817";"-53.2179332938";;15/1/2017 00:00:00;15/1/2017 00:00:00;"Communauté iNaturalist";;"xrufray";"xrufray";;456;;"Dendropsophus sp1"
;66;;"64931814";54;169;129;;58;;151;155;77;314;140;1;161;141;90;;;436896;;"Rana mono de líneas blancas";"TaxRef v14";;"https://www.inaturalist.org/observations/64931814";;;;;;"Saul, French Guiana";"3.6124408473";"-53.2242278083";;9/1/2017 00:00:00;9/1/2017 00:00:00;"Communauté iNaturalist";;"snavarre";"Communauté iNaturalist";;456;;
;66;;"65653236";53;169;129;;58;;151;155;77;318;140;1;161;141;90;;;437071;;"Polyporaceae";"TaxRef v14";;"https://www.inaturalist.org/observations/65653236";;;;;;"Saül, Guyane française, sentier Gros-Arbres";"3.6145733333";"-53.2106866667";;20/10/2017 00:00:00;20/10/2017 00:00:00;"Communauté iNaturalist";;"sebsantpag";"Communauté iNaturalist";;456;;
